account_id,start_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,cohort_month
A-49b828,2023-12-15,Enterprise,31,6169,74028,0,0,0,0,annual,1,2023-12
A-5b051a,2024-09-18,Basic,22,418,5016,0,0,0,0,monthly,1,2024-09
A-a6d261,2024-05-09,Enterprise,9,1791,21492,0,0,0,0,annual,1,2024-05
A-a2485e,2024-08-11,Enterprise,3,597,7164,0,0,1,0,annual,1,2024-08
A-ac85cd,2024-12-23,Enterprise,53,10547,126564,0,0,1,0,monthly,1,2024-12
A-bcf87c,2024-08-14,Pro,10,490,5880,0,0,0,0,annual,0,2024-08
A-104f1a,2024-12-20,Basic,34,646,7752,0,0,0,0,monthly,1,2024-12
A-eb7fac,2024-02-24,Enterprise,136,27064,324768,0,0,0,0,monthly,0,2024-02
A-592832,2024-12-01,Pro,18,0,0,1,0,1,0,monthly,1,2024-12
A-86902e,2023-11-24,Basic,34,646,7752,0,0,0,0,annual,1,2023-11
A-7cfe77,2024-08-24,Pro,69,3381,40572,0,1,0,0,monthly,1,2024-08
A-d40bf7,2024-11-17,Enterprise,59,11741,140892,0,0,0,0,monthly,0,2024-11
A-69b156,2024-01-16,Enterprise,28,5572,66864,0,0,0,0,annual,1,2024-01
A-ccb686,2024-02-28,Pro,52,2548,30576,0,0,0,0,annual,0,2024-02
A-8adedc,2024-04-02,Pro,79,3871,46452,0,0,0,0,annual,1,2024-04
A-ff79f2,2024-05-29,Basic,12,228,2736,0,0,0,0,annual,1,2024-05
A-016043,2024-12-02,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-12
A-104f1a,2024-11-16,Basic,24,456,5472,0,0,0,0,monthly,1,2024-11
A-779e4e,2023-11-12,Enterprise,36,7164,85968,0,0,0,1,annual,1,2023-11
A-118d55,2024-11-13,Enterprise,36,7164,85968,0,0,0,0,monthly,1,2024-11
A-ac85cd,2024-12-24,Pro,53,2597,31164,0,0,0,0,monthly,1,2024-12
A-3a7284,2024-12-25,Pro,31,0,0,1,0,0,1,monthly,1,2024-12
A-600734,2024-08-29,Basic,42,798,9576,0,0,0,0,annual,0,2024-08
A-a8b49c,2024-03-23,Enterprise,7,1393,16716,0,0,0,0,monthly,1,2024-03
A-e2cd1b,2024-07-30,Pro,45,2205,26460,0,0,0,0,monthly,1,2024-07
A-cbd1a3,2024-11-30,Enterprise,8,0,0,1,0,0,0,annual,0,2024-11
A-9bfc9f,2023-09-19,Pro,53,2597,31164,0,0,0,1,monthly,1,2023-09
A-b54c01,2024-10-07,Pro,29,0,0,1,0,0,0,annual,1,2024-10
A-80eeb6,2023-08-27,Enterprise,68,13532,162384,0,0,0,0,monthly,1,2023-08
A-9f2731,2024-11-22,Pro,5,0,0,1,0,0,0,annual,1,2024-11
A-55f257,2024-03-15,Pro,9,441,5292,0,0,0,0,annual,1,2024-03
A-4a267b,2024-08-09,Pro,25,1225,14700,0,0,0,0,annual,1,2024-08
A-94f8c9,2024-11-29,Enterprise,17,3383,40596,0,0,0,0,monthly,1,2024-11
A-c43359,2024-12-14,Basic,38,722,8664,0,0,0,0,monthly,1,2024-12
A-37f969,2023-10-24,Pro,30,1470,17640,0,0,0,0,annual,0,2023-10
A-ac9111,2023-10-04,Basic,21,399,4788,0,0,0,0,annual,1,2023-10
A-66224b,2024-12-05,Basic,92,1748,20976,0,0,0,0,monthly,0,2024-12
A-443b7c,2024-12-29,Basic,8,152,1824,0,0,0,0,annual,1,2024-12
A-443f6f,2024-12-26,Pro,19,931,11172,0,0,0,0,monthly,1,2024-12
A-6e08f3,2024-12-27,Basic,13,247,2964,0,0,0,0,annual,1,2024-12
A-98a59a,2023-09-27,Basic,56,1064,12768,0,0,0,0,annual,1,2023-09
A-f19409,2023-09-26,Pro,34,1666,19992,0,0,0,0,annual,1,2023-09
A-b7b7b7,2024-09-10,Pro,24,1176,14112,0,1,0,0,monthly,0,2024-09
A-3b5cd1,2023-10-07,Pro,31,1519,18228,0,0,0,0,annual,0,2023-10
A-432483,2023-04-02,Pro,5,245,2940,0,0,0,1,annual,1,2023-04
A-f3ff05,2024-09-19,Enterprise,27,5373,64476,0,0,0,0,annual,1,2024-09
A-e888d1,2023-07-05,Basic,50,0,0,1,0,0,0,monthly,0,2023-07
A-66224b,2024-11-24,Basic,92,1748,20976,0,0,0,0,annual,1,2024-11
A-59f724,2024-01-01,Pro,18,882,10584,0,0,0,0,annual,1,2024-01
A-2446e3,2024-09-16,Enterprise,27,5373,64476,0,0,0,0,annual,0,2024-09
A-6a4e2d,2024-10-15,Pro,14,686,8232,0,1,0,1,annual,1,2024-10
A-427b69,2024-11-28,Pro,36,1764,21168,0,0,0,1,annual,1,2024-11
A-4e44e8,2024-10-26,Pro,25,0,0,1,0,0,0,annual,1,2024-10
A-96e141,2023-12-05,Pro,32,1568,18816,0,0,0,0,monthly,1,2023-12
A-ee42db,2023-08-02,Basic,22,418,5016,0,0,0,0,annual,1,2023-08
A-5a92e7,2024-10-27,Pro,35,1715,20580,0,0,0,0,monthly,1,2024-10
A-5a3eb9,2023-09-20,Pro,65,3185,38220,0,0,0,0,annual,1,2023-09
A-b9f5b1,2024-07-25,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-07
A-6da850,2024-12-31,Basic,6,114,1368,0,0,0,1,annual,1,2024-12
A-05f0e5,2024-06-11,Enterprise,92,18308,219696,0,1,0,0,monthly,1,2024-06
A-bd4708,2024-12-14,Enterprise,37,7363,88356,0,0,0,0,monthly,0,2024-12
A-94d3da,2024-08-04,Basic,41,0,0,1,0,0,0,monthly,0,2024-08
A-d26ab4,2024-11-20,Basic,11,209,2508,0,0,0,0,monthly,1,2024-11
A-c42f1f,2024-11-13,Basic,28,532,6384,0,0,0,0,annual,1,2024-11
A-69fad4,2023-09-04,Enterprise,6,1194,14328,0,0,0,0,annual,0,2023-09
A-d27f50,2024-08-06,Basic,45,855,10260,0,0,0,0,annual,1,2024-08
A-5f2961,2024-12-17,Enterprise,4,796,9552,0,0,0,0,annual,1,2024-12
A-558c72,2024-03-09,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-03
A-cc98bc,2023-06-05,Enterprise,32,0,0,1,0,0,0,annual,1,2023-06
A-6f8ad2,2024-10-23,Basic,21,399,4788,0,0,0,0,monthly,0,2024-10
A-625d0b,2024-11-16,Enterprise,10,1990,23880,0,0,0,1,monthly,1,2024-11
A-bcf87c,2024-07-22,Pro,17,833,9996,0,0,0,0,annual,1,2024-07
A-4c56c9,2024-07-17,Pro,18,882,10584,0,0,0,1,annual,1,2024-07
A-b07b56,2024-12-16,Pro,25,1225,14700,0,0,0,0,monthly,0,2024-12
A-91e948,2023-11-07,Pro,41,2009,24108,0,0,0,0,monthly,1,2023-11
A-e4144b,2024-12-12,Basic,41,779,9348,0,0,0,0,annual,1,2024-12
A-054577,2024-12-09,Pro,8,392,4704,0,0,0,0,monthly,1,2024-12
A-32fb14,2024-07-05,Pro,32,1568,18816,0,1,0,0,annual,1,2024-07
A-592832,2024-11-07,Pro,36,1764,21168,0,0,0,0,annual,1,2024-11
A-df10db,2024-10-21,Enterprise,12,2388,28656,0,0,0,0,monthly,1,2024-10
A-d26ab4,2024-11-21,Basic,15,0,0,1,0,0,0,annual,1,2024-11
A-712533,2024-10-26,Pro,70,3430,41160,0,1,0,0,annual,1,2024-10
A-50bb9f,2024-10-26,Enterprise,18,3582,42984,0,1,0,0,monthly,1,2024-10
A-8b25f2,2024-09-30,Basic,10,190,2280,0,0,0,0,annual,1,2024-09
A-6965e1,2024-12-26,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-12
A-d62e02,2024-09-03,Enterprise,10,1990,23880,0,0,1,0,monthly,1,2024-09
A-8145a0,2024-03-08,Enterprise,3,597,7164,0,0,0,0,annual,1,2024-03
A-5b4ebb,2024-11-21,Enterprise,63,12537,150444,0,0,0,0,monthly,1,2024-11
A-91e948,2023-08-14,Basic,41,779,9348,0,0,0,0,monthly,1,2023-08
A-52dd88,2023-03-26,Pro,26,1274,15288,0,0,0,0,monthly,0,2023-03
A-d77f4c,2024-03-27,Enterprise,11,2189,26268,0,0,0,0,monthly,1,2024-03
A-50f3f7,2024-06-27,Pro,31,1519,18228,0,0,1,0,annual,1,2024-06
A-cbd1a3,2024-12-02,Enterprise,6,1194,14328,0,0,0,0,monthly,1,2024-12
A-f17767,2024-02-15,Pro,22,1078,12936,0,0,0,0,annual,1,2024-02
A-7988d1,2024-08-18,Enterprise,92,0,0,1,0,0,0,annual,1,2024-08
A-39b19f,2023-07-20,Pro,55,2695,32340,0,0,0,0,monthly,1,2023-07
A-4f18f0,2024-04-28,Pro,24,1176,14112,0,0,0,0,monthly,0,2024-04
A-c43359,2024-12-22,Basic,38,722,8664,0,1,0,0,monthly,1,2024-12
A-712f1c,2024-04-09,Enterprise,17,3383,40596,0,0,0,1,annual,1,2024-04
A-9a532a,2024-10-18,Enterprise,11,2189,26268,0,0,0,0,monthly,1,2024-10
A-db5e9e,2024-12-28,Enterprise,17,3383,40596,0,0,1,1,annual,1,2024-12
A-6f50ae,2023-11-27,Enterprise,19,0,0,1,0,0,0,monthly,1,2023-11
A-ffc04f,2024-12-28,Basic,13,247,2964,0,0,0,0,monthly,1,2024-12
A-029f69,2024-08-10,Enterprise,3,597,7164,0,0,0,0,annual,1,2024-08
A-eb2fdc,2024-05-31,Pro,33,1617,19404,0,0,0,1,annual,0,2024-05
A-e83938,2024-07-16,Pro,2,98,1176,0,1,0,0,annual,1,2024-07
A-7f6b86,2023-10-15,Basic,45,855,10260,0,0,0,0,annual,0,2023-10
A-8bde0c,2024-12-15,Enterprise,28,5572,66864,0,0,0,0,annual,1,2024-12
A-439b2f,2024-04-16,Pro,22,0,0,1,0,0,1,annual,1,2024-04
A-7da956,2024-11-12,Pro,20,980,11760,0,0,0,0,annual,1,2024-11
A-9f9299,2024-08-02,Enterprise,28,5572,66864,0,0,0,0,annual,0,2024-08
A-8b25f2,2024-05-03,Enterprise,10,1990,23880,0,0,0,0,monthly,1,2024-05
A-31ab9a,2024-04-01,Enterprise,3,597,7164,0,0,0,0,annual,1,2024-04
A-b7b7b7,2024-09-19,Enterprise,24,4776,57312,0,0,0,0,monthly,1,2024-09
A-40de06,2023-06-03,Enterprise,28,5572,66864,0,0,0,0,annual,1,2023-06
A-10b8f2,2023-10-03,Pro,54,2646,31752,0,0,0,0,annual,1,2023-10
A-0cc442,2024-07-27,Enterprise,45,0,0,1,0,0,0,monthly,1,2024-07
A-ad64c6,2024-06-15,Enterprise,28,5572,66864,0,0,0,0,annual,0,2024-06
A-42b791,2024-11-07,Pro,22,1078,12936,0,0,0,0,annual,1,2024-11
A-59f724,2024-01-29,Enterprise,22,4378,52536,0,0,0,0,monthly,1,2024-01
A-37f969,2023-12-02,Pro,30,1470,17640,0,0,0,0,monthly,1,2023-12
A-6965e1,2024-12-11,Enterprise,13,2587,31044,0,1,0,0,monthly,1,2024-12
A-e1b9cd,2024-02-04,Enterprise,40,7960,95520,0,0,1,0,monthly,1,2024-02
A-e51ec7,2024-03-22,Basic,5,0,0,1,0,0,0,annual,1,2024-03
A-e43bf7,2024-02-26,Pro,44,2156,25872,0,1,0,0,annual,1,2024-02
A-7f6b86,2024-01-21,Pro,45,2205,26460,0,1,0,1,annual,1,2024-01
A-35083d,2024-12-15,Enterprise,49,9751,117012,0,0,0,0,monthly,1,2024-12
A-2446e3,2024-04-18,Enterprise,27,5373,64476,0,0,0,0,monthly,0,2024-04
A-82d8a6,2024-12-22,Enterprise,7,0,0,1,0,0,0,annual,1,2024-12
A-fa2041,2024-06-11,Basic,18,0,0,1,0,0,0,monthly,1,2024-06
A-e888d1,2024-03-12,Pro,14,0,0,1,0,0,1,annual,1,2024-03
A-9174e0,2024-12-14,Enterprise,37,7363,88356,0,0,0,0,monthly,1,2024-12
A-940b8b,2024-04-29,Pro,24,1176,14112,0,1,0,0,annual,0,2024-04
A-df1e44,2024-05-23,Pro,63,3087,37044,0,1,0,0,monthly,1,2024-05
A-0a282f,2024-10-23,Pro,18,882,10584,0,1,0,0,monthly,1,2024-10
A-855a48,2024-03-17,Enterprise,14,2786,33432,0,0,0,0,monthly,0,2024-03
A-86cdb4,2024-12-31,Basic,17,323,3876,0,0,0,0,monthly,1,2024-12
A-dcc3f1,2024-08-05,Enterprise,22,4378,52536,0,0,0,0,annual,1,2024-08
A-c222ab,2024-08-27,Pro,32,1568,18816,0,0,0,0,annual,1,2024-08
A-0a282f,2024-08-31,Enterprise,19,3781,45372,0,0,0,1,annual,1,2024-08
A-d792a6,2023-02-06,Pro,37,1813,21756,0,0,0,0,monthly,1,2023-02
A-10b8da,2023-05-12,Enterprise,17,3383,40596,0,1,0,1,monthly,1,2023-05
A-d82ef9,2024-09-28,Pro,26,1274,15288,0,0,1,0,monthly,1,2024-09
A-02fac6,2024-05-02,Enterprise,23,4577,54924,0,0,0,0,annual,0,2024-05
A-157070,2023-12-12,Basic,17,323,3876,0,0,0,0,annual,1,2023-12
A-ac85cd,2024-10-13,Pro,53,2597,31164,0,0,1,0,annual,1,2024-10
A-8ed5dd,2023-11-13,Pro,5,245,2940,0,0,0,0,annual,1,2023-11
A-1619f8,2024-11-28,Basic,29,551,6612,0,0,0,0,monthly,1,2024-11
A-ac85cd,2024-11-11,Basic,53,1007,12084,0,1,0,0,monthly,1,2024-11
A-0aaf6e,2024-11-13,Basic,3,57,684,0,0,0,0,monthly,1,2024-11
A-5247b3,2024-03-23,Enterprise,16,3184,38208,0,0,0,0,monthly,1,2024-03
A-9badbd,2024-09-20,Enterprise,20,0,0,1,0,0,0,monthly,0,2024-09
A-4437e4,2024-12-07,Enterprise,3,597,7164,0,0,0,0,annual,1,2024-12
A-72799b,2024-08-12,Enterprise,20,3980,47760,0,0,0,0,monthly,1,2024-08
A-443f6f,2024-12-08,Enterprise,19,3781,45372,0,0,0,0,monthly,0,2024-12
A-2ebb4b,2023-06-04,Basic,41,0,0,1,0,0,0,monthly,1,2023-06
A-05d3b3,2024-08-24,Pro,9,441,5292,0,0,0,0,monthly,0,2024-08
A-443b7c,2024-10-08,Pro,28,1372,16464,0,1,0,0,monthly,1,2024-10
A-f19409,2024-12-20,Basic,35,665,7980,0,0,0,0,annual,0,2024-12
A-e43bf7,2023-07-05,Enterprise,70,13930,167160,0,1,0,0,annual,1,2023-07
A-96215d,2024-09-12,Pro,17,833,9996,0,0,0,0,monthly,0,2024-09
A-474ad4,2024-11-30,Enterprise,8,1592,19104,0,0,0,1,annual,1,2024-11
A-4d1e75,2024-09-17,Pro,20,980,11760,0,1,0,0,monthly,0,2024-09
A-3d957b,2024-07-15,Pro,14,686,8232,0,1,0,0,monthly,0,2024-07
A-1619f8,2024-11-16,Pro,29,1421,17052,0,0,0,0,annual,1,2024-11
A-726cfa,2023-08-10,Enterprise,30,5970,71640,0,0,0,0,annual,1,2023-08
A-6f50ae,2024-01-05,Enterprise,19,3781,45372,0,0,0,0,annual,1,2024-01
A-86902e,2023-12-28,Basic,34,646,7752,0,0,0,0,monthly,1,2023-12
A-bc4d48,2024-07-04,Basic,35,665,7980,0,0,0,0,annual,1,2024-07
A-02cd81,2024-05-13,Enterprise,44,8756,105072,0,0,0,0,monthly,1,2024-05
A-cb5333,2024-05-16,Pro,33,0,0,1,0,0,0,monthly,1,2024-05
A-ab438f,2024-10-20,Pro,64,0,0,1,1,0,1,monthly,1,2024-10
A-94f8c9,2024-06-26,Basic,20,0,0,1,0,0,0,annual,1,2024-06
A-a1b80b,2024-11-07,Pro,16,0,0,1,0,0,0,annual,1,2024-11
A-d42431,2024-07-08,Basic,91,1729,20748,0,0,0,0,monthly,1,2024-07
A-ce550d,2024-11-13,Enterprise,35,0,0,1,0,0,0,monthly,1,2024-11
A-794a0b,2024-06-02,Pro,23,0,0,1,0,0,0,annual,0,2024-06
A-4c56c9,2024-12-29,Basic,18,342,4104,0,0,0,0,annual,1,2024-12
A-659280,2024-05-10,Basic,13,247,2964,0,0,0,0,monthly,0,2024-05
A-bd4513,2024-12-01,Pro,50,2450,29400,0,0,0,0,annual,1,2024-12
A-1d5444,2024-08-02,Enterprise,41,8159,97908,0,0,0,0,annual,0,2024-08
A-4e0e85,2024-04-10,Enterprise,6,1194,14328,0,0,0,0,monthly,1,2024-04
A-6f8ad2,2024-08-11,Enterprise,35,6965,83580,0,1,0,0,monthly,1,2024-08
A-cc8c8f,2024-07-26,Basic,23,437,5244,0,0,0,0,annual,1,2024-07
A-6f50ae,2024-07-19,Pro,22,1078,12936,0,0,0,0,annual,0,2024-07
A-f25509,2024-10-02,Pro,47,2303,27636,0,0,0,0,monthly,1,2024-10
A-7f4db3,2023-07-16,Pro,10,490,5880,0,0,0,0,annual,1,2023-07
A-6f8ad2,2024-10-22,Pro,16,784,9408,0,0,1,0,monthly,1,2024-10
A-08e34e,2024-09-01,Enterprise,30,5970,71640,0,0,0,0,annual,1,2024-09
A-a0ca4e,2024-12-01,Enterprise,26,5174,62088,0,0,0,0,monthly,1,2024-12
A-9f0b68,2024-10-16,Pro,18,882,10584,0,1,0,0,monthly,1,2024-10
A-d922bf,2024-08-11,Enterprise,26,0,0,1,0,0,0,monthly,1,2024-08
A-331424,2024-05-01,Enterprise,11,2189,26268,0,0,0,0,annual,0,2024-05
A-02cd81,2024-04-24,Basic,44,0,0,1,0,0,0,monthly,1,2024-04
A-993085,2024-09-23,Pro,33,1617,19404,0,0,0,0,monthly,1,2024-09
A-854864,2024-12-31,Pro,20,980,11760,0,0,0,0,annual,1,2024-12
A-f17767,2024-01-03,Pro,11,539,6468,0,1,0,1,monthly,1,2024-01
A-1f7acb,2024-08-27,Pro,64,3136,37632,0,0,1,0,monthly,1,2024-08
A-05f0e5,2024-08-16,Pro,32,1568,18816,0,1,0,0,annual,0,2024-08
A-2d4502,2024-12-04,Pro,12,588,7056,0,0,0,0,annual,0,2024-12
A-856b1e,2023-12-30,Pro,25,1225,14700,0,1,0,0,monthly,0,2023-12
A-02fac6,2024-05-23,Pro,22,1078,12936,0,0,0,0,monthly,1,2024-05
A-417d2f,2023-07-04,Basic,5,95,1140,0,0,0,0,annual,1,2023-07
A-054577,2024-09-05,Enterprise,75,14925,179100,0,0,0,0,monthly,1,2024-09
A-6843f2,2024-12-31,Pro,23,1127,13524,0,0,0,0,annual,1,2024-12
A-702032,2024-11-28,Basic,28,532,6384,0,0,0,0,monthly,1,2024-11
A-59f724,2024-06-22,Pro,27,1323,15876,0,0,0,0,annual,1,2024-06
A-0dbdc6,2024-12-15,Pro,47,2303,27636,0,0,0,0,annual,1,2024-12
A-4d1e75,2024-09-14,Enterprise,62,12338,148056,0,1,0,0,monthly,1,2024-09
A-43a9e3,2024-02-07,Pro,18,882,10584,0,0,0,0,annual,0,2024-02
A-443b7c,2024-11-11,Pro,38,1862,22344,0,0,0,0,monthly,1,2024-11
A-30b4ca,2024-07-01,Pro,86,4214,50568,0,0,0,0,monthly,1,2024-07
A-d62e02,2024-12-02,Basic,32,608,7296,0,0,0,0,annual,1,2024-12
A-89ee83,2024-10-29,Basic,27,513,6156,0,0,0,0,monthly,1,2024-10
A-19b2c8,2024-07-12,Basic,24,456,5472,0,0,0,0,annual,1,2024-07
A-39868b,2024-06-22,Enterprise,9,1791,21492,0,0,0,0,annual,1,2024-06
A-4c38bc,2024-10-07,Basic,36,684,8208,0,0,0,0,monthly,1,2024-10
A-812c5b,2024-10-12,Pro,55,2695,32340,0,0,0,0,monthly,0,2024-10
A-0e966d,2024-10-30,Basic,22,418,5016,0,0,0,0,monthly,1,2024-10
A-5a3eb9,2024-12-10,Pro,18,882,10584,0,0,0,1,annual,1,2024-12
A-4a4c2d,2024-10-03,Basic,54,1026,12312,0,0,0,0,monthly,1,2024-10
A-5fe118,2024-12-29,Basic,39,0,0,1,0,0,0,monthly,1,2024-12
A-0cc442,2024-12-18,Enterprise,45,8955,107460,0,0,0,0,annual,1,2024-12
A-993085,2024-06-28,Pro,31,1519,18228,0,1,0,0,monthly,1,2024-06
A-50f3f7,2024-07-12,Pro,31,1519,18228,0,0,0,0,annual,1,2024-07
A-de24d5,2024-12-26,Basic,10,190,2280,0,0,0,0,monthly,1,2024-12
A-fa2041,2024-10-30,Enterprise,18,3582,42984,0,0,0,0,annual,1,2024-10
A-c16b88,2024-11-25,Enterprise,23,4577,54924,0,1,0,0,annual,0,2024-11
A-d4ac0e,2024-08-09,Basic,27,513,6156,0,1,0,0,monthly,0,2024-08
A-2b9d3e,2024-03-27,Enterprise,11,0,0,1,0,0,0,annual,1,2024-03
A-ccabf0,2024-10-15,Basic,25,0,0,1,0,0,1,annual,1,2024-10
A-a7bd4b,2023-06-13,Pro,5,0,0,1,0,0,0,annual,1,2023-06
A-4e631b,2024-10-15,Enterprise,22,4378,52536,0,0,1,0,annual,1,2024-10
A-4c56c9,2024-07-23,Basic,12,228,2736,0,0,0,0,monthly,1,2024-07
A-6c093d,2024-05-08,Basic,15,285,3420,0,1,0,0,monthly,1,2024-05
A-bc4d48,2024-06-26,Basic,35,665,7980,0,0,0,0,annual,0,2024-06
A-3b37d9,2023-07-10,Pro,23,1127,13524,0,0,0,0,annual,1,2023-07
A-a1bbb6,2023-06-07,Enterprise,16,3184,38208,0,0,0,0,annual,0,2023-06
A-9289f6,2024-12-05,Basic,13,247,2964,0,0,0,0,annual,1,2024-12
A-1e1b80,2024-04-30,Basic,50,950,11400,0,0,0,0,monthly,1,2024-04
A-0354fe,2024-12-10,Basic,34,0,0,1,0,0,0,annual,1,2024-12
A-b54c01,2024-12-23,Basic,29,551,6612,0,0,0,0,annual,0,2024-12
A-0cc442,2024-11-01,Enterprise,45,8955,107460,0,0,0,0,annual,0,2024-11
A-b9f5b1,2024-08-11,Basic,43,817,9804,0,0,0,0,monthly,1,2024-08
A-0354fe,2024-11-23,Basic,34,646,7752,0,0,0,0,annual,1,2024-11
A-337bc1,2024-03-05,Enterprise,31,6169,74028,0,0,0,0,annual,1,2024-03
A-7f29a7,2024-12-02,Enterprise,41,8159,97908,0,0,0,1,monthly,0,2024-12
A-075038,2023-11-26,Pro,17,0,0,1,0,0,0,annual,1,2023-11
A-7988d1,2024-12-03,Basic,33,0,0,1,0,0,0,monthly,1,2024-12
A-118f1c,2024-11-11,Enterprise,32,6368,76416,0,0,0,0,monthly,0,2024-11
A-779e4e,2023-02-12,Pro,19,931,11172,0,0,0,1,annual,1,2023-02
A-526d93,2024-07-05,Enterprise,43,0,0,1,0,0,0,annual,1,2024-07
A-0a282f,2024-10-08,Pro,4,196,2352,0,0,0,0,monthly,1,2024-10
A-684255,2024-07-01,Pro,9,441,5292,0,0,0,0,monthly,1,2024-07
A-69b156,2024-10-06,Enterprise,7,1393,16716,0,0,1,0,annual,1,2024-10
A-4bfa33,2024-12-25,Enterprise,8,0,0,1,0,0,0,annual,1,2024-12
A-a45270,2024-12-22,Pro,3,147,1764,0,0,1,1,monthly,1,2024-12
A-9f0b68,2024-06-14,Enterprise,10,1990,23880,0,0,0,0,monthly,1,2024-06
A-80eeb6,2024-10-07,Basic,27,513,6156,0,0,0,0,annual,1,2024-10
A-c37cab,2024-12-13,Pro,13,637,7644,0,0,0,0,monthly,1,2024-12
A-e60f9d,2024-10-21,Basic,60,1140,13680,0,0,1,0,annual,1,2024-10
A-86902e,2024-05-05,Pro,34,1666,19992,0,0,0,0,monthly,1,2024-05
A-d792a6,2024-10-17,Enterprise,65,12935,155220,0,0,0,0,annual,1,2024-10
A-8bde0c,2024-12-26,Enterprise,28,5572,66864,0,0,0,0,monthly,1,2024-12
A-4d1e75,2024-11-17,Pro,31,1519,18228,0,0,0,0,monthly,0,2024-11
A-798a3f,2024-09-11,Enterprise,12,0,0,1,0,0,0,monthly,1,2024-09
A-d3c88e,2024-10-23,Enterprise,16,3184,38208,0,0,0,0,annual,1,2024-10
A-692f18,2024-05-25,Pro,6,294,3528,0,0,0,0,annual,1,2024-05
A-67be94,2024-01-18,Basic,62,1178,14136,0,0,0,0,annual,1,2024-01
A-fd9422,2024-12-20,Pro,58,2842,34104,0,0,1,0,annual,1,2024-12
A-4e44e8,2024-11-03,Enterprise,75,14925,179100,0,0,0,0,monthly,1,2024-11
A-e36807,2024-09-25,Basic,26,494,5928,0,0,0,0,monthly,1,2024-09
A-157070,2024-12-08,Enterprise,16,3184,38208,0,0,0,1,monthly,1,2024-12
A-b7724f,2023-06-03,Basic,33,627,7524,0,0,0,0,monthly,1,2023-06
A-db5e9e,2024-12-22,Pro,40,0,0,1,0,0,0,monthly,1,2024-12
A-f19409,2024-09-16,Enterprise,23,4577,54924,0,0,0,0,annual,1,2024-09
A-712f1c,2024-01-21,Enterprise,17,3383,40596,0,0,0,0,monthly,1,2024-01
A-6c093d,2024-07-27,Enterprise,61,12139,145668,0,0,0,0,annual,1,2024-07
A-832ec2,2024-01-02,Basic,25,0,0,1,0,0,0,monthly,1,2024-01
A-faa28c,2024-06-06,Enterprise,48,9552,114624,0,0,0,0,monthly,0,2024-06
A-342303,2024-07-10,Pro,28,1372,16464,0,0,0,0,annual,1,2024-07
A-0cc442,2024-11-10,Enterprise,45,8955,107460,0,0,0,0,annual,0,2024-11
A-d922bf,2024-02-16,Basic,5,0,0,1,0,0,0,annual,1,2024-02
A-b30291,2024-06-04,Enterprise,16,3184,38208,0,0,0,0,monthly,1,2024-06
A-86fc1d,2024-12-31,Basic,26,0,0,1,0,0,0,monthly,1,2024-12
A-5a215a,2024-02-11,Pro,87,4263,51156,0,1,0,0,monthly,1,2024-02
A-b78bf8,2024-12-28,Pro,33,1617,19404,0,0,0,0,monthly,1,2024-12
A-3932db,2024-10-29,Pro,36,1764,21168,0,0,0,0,annual,1,2024-10
A-68f37c,2023-08-15,Pro,17,0,0,1,1,0,1,monthly,1,2023-08
A-5b4ebb,2024-10-18,Enterprise,21,4179,50148,0,0,0,0,annual,1,2024-10
A-ccb686,2024-12-11,Basic,11,209,2508,0,0,0,0,annual,1,2024-12
A-e6afc1,2024-12-18,Pro,9,0,0,1,0,0,0,monthly,0,2024-12
A-5a3eb9,2024-11-09,Enterprise,18,3582,42984,0,0,0,0,monthly,1,2024-11
A-9badbd,2024-06-29,Basic,28,532,6384,0,0,0,0,annual,1,2024-06
A-d49cc5,2024-06-25,Basic,50,950,11400,0,0,0,0,annual,0,2024-06
A-039727,2024-12-19,Enterprise,25,4975,59700,0,1,0,1,annual,1,2024-12
A-2e3bad,2024-03-11,Enterprise,61,0,0,1,0,0,0,monthly,1,2024-03
A-726cfa,2024-01-05,Basic,17,323,3876,0,0,0,0,annual,0,2024-01
A-503d5a,2023-12-18,Basic,19,0,0,1,0,0,0,monthly,1,2023-12
A-39ddf4,2024-12-29,Enterprise,40,7960,95520,0,0,0,0,annual,1,2024-12
A-acb7f7,2024-10-13,Basic,32,0,0,1,0,0,0,annual,0,2024-10
A-bc4d48,2024-06-29,Pro,35,0,0,1,0,0,0,monthly,1,2024-06
A-186a44,2024-12-17,Pro,20,0,0,1,0,0,0,annual,1,2024-12
A-118d55,2024-11-21,Basic,15,285,3420,0,0,0,0,annual,0,2024-11
A-e40f45,2024-05-23,Basic,27,513,6156,0,0,0,0,annual,1,2024-05
A-bcf664,2024-08-22,Pro,8,392,4704,0,0,0,0,annual,1,2024-08
A-d82ef9,2024-11-28,Basic,26,0,0,1,0,0,0,annual,0,2024-11
A-5a92e7,2024-08-30,Pro,20,980,11760,0,0,0,0,monthly,1,2024-08
A-0a282f,2024-10-06,Basic,40,760,9120,0,0,0,0,monthly,1,2024-10
A-d4ac0e,2024-11-29,Pro,18,882,10584,0,0,0,0,annual,1,2024-11
A-84ebe4,2024-02-14,Pro,18,882,10584,0,0,0,0,annual,1,2024-02
